shareHolderCode,shareHolderName,stocks,avg_1_Week_Return,avg_1_Month_Return,avg_3_Month_Return,avg_6_Month_Return,avg_1_Year_Return,count_1_Week_Return,count_1_Month_Return,count_3_Month_Return,count_6_Month_Return,count_1_Year_Return
62902,bfmصندوق سرمایه گذاری.ا.ب.توسعه فیروزه پویا,وتوصا,0.0031602737467073096,0.0006352046398841975,0.15298870477327767,-0.4437961897286689,-0.8434122834799425,85,82,71,55,30
69840,شرکت گروه توسعه مالی فیروزه-سهامی خاص-,وتوصا,-0.0227508833495598,-0.061073228523870586,-0.07344806265108718,,,17,11,11,2,2
69930,شرکت کاوشگران بازارسرمایه-سهامی خاص-,وتوصا,0.02094947596167443,-0.02460949934661877,,,,4,4,1,1,1
71040,prxسبد-شرک63048--شرک79403-,وتوصا,-0.05831879971146251,-0.04432151658703006,-0.19426460103459806,-0.10029295476398192,-0.7572234479665313,13,13,13,13,13
77667,سبد شخص حقیقی,وتوصا,,,,,,1,1,1,1,0
79389,سبد شخص حقیقی,وتوصا,,,,,,1,1,0,0,0
8227,شرکت تجارت وتوسعه مهرآفرینان سرآمد-سهامی خاص-,سپیدار,-0.0327720224389945,-0.07074561672381426,0.046881874751261834,0.020251813965662557,0.3759388690287457,21,21,21,21,21
21558,شخص حقیقی,سپیدار,0.03838516641687836,0.0872757912249127,0.4086473721546219,0.9393671477276417,2.178116544059432,99,99,99,98,72
25165,شخص حقیقی,سپیدار,,,,,,1,1,1,1,0
45495,صندوق سرمایه گذاری مشترک پیشتاز,سپیدار,0.03212217603265751,0.032570294029426905,0.12378222643281304,0.38280408765277724,2.0821318437186562,35,35,35,34,31
48482,شخص حقیقی,سپیدار,,,,,,1,1,1,1,0
50717,شخص حقیقی,سپیدار,,,,,,3,3,3,3,3
60454,bfmصندوق سرمایه گذاری.ا.ب.هوشمندآبان,سپیدار,-0.00185343429003966,0.024067613261788967,0.17705760247514105,,,8,7,5,0,0
60743,صندوق سرمایه گذاری سروسودمندمدبران,سپیدار,,,,,,2,2,2,2,1
60750,شرکت نوآوران توسعه وتجارت خاورمیانه-سهامی خاص,سپیدار,-0.008594532330663401,0.022641800122877767,0.1438413825768368,0.25592718409761206,0.8109011167586417,8,8,8,8,8
62286,شخص حقیقی,سپیدار,0.01852786654841761,0.03095586528923582,0.15596823332453094,0.22378483549314795,1.2429171316721066,58,58,58,56,52
62316,شرکت همکاران سیستم-سهامی عام-,سپیدار,,,,,,3,3,3,0,0
69729,bfmصندوق.س.ا.بازارگردانی تاک دانا,سپیدار,0.01768230125646125,0.06578997881061104,0.22132624001595486,0.46337543381686497,1.5069614586250828,223,223,223,218,161
70157,شخص حقیقی,سپیدار,0.027208445797704223,-0.04433117252829203,0.10337709895608316,0.2823665823306614,1.3750175555136996,24,24,24,24,20
71276,prxسبد-شرک37608--شرک24406-,سپیدار,,,,,,1,1,1,1,1
77603,صندوق سرمایه گذاری سهامی اهرمی توان مفید,سپیدار,,,,,,2,2,2,2,2
77604,صندوق سرمایه گذاری سهامی اهرمی توان مفید,سپیدار,0.03664295271120507,0.158799226691371,0.9800870378341753,2.273836422113689,,4,4,4,4,3
77606,صندوق سرمایه گذاری سهامی اهرمی توان مفید,سپیدار,,,,,,3,3,3,3,3
77612,صندوق سرمایه گذاری سهامی اهرمی توان مفید,سپیدار,,,,,,2,2,2,2,0
78817,شخص حقیقی,سپیدار,,,,,,1,1,1,1,0
492,شرکت سرمایه گذاری صدرتامین-سهامی عام-,کارام,0.07182856458294855,0.2530698989169935,-0.7087472612352916,-0.530316219637872,,9,9,9,9,0
12694,شخص حقیقی,کارام,,,,,,1,1,1,1,0
42037,شرکت مهندسی کاوه پوشش بناساز-سهامی خاص-,کارام,0.043666025814578215,0.10494934829195332,-0.5440623553113385,-0.5588922040708765,,21,20,17,14,0
42123,شخص حقیقی,کارام,,,,,,1,1,1,1,0
42588,شخص حقیقی,کارام,-0.012593174666653297,-0.04465373488988378,-0.19095582293231886,,,7,7,7,0,0
45489,شخص حقیقی,کارام,,,,,,1,1,0,0,0
70377,شخص حقیقی,کارام,-0.013682107308915096,-0.056544823041233316,-0.31936555162012775,,,12,12,12,2,0
77068,prxسبد-شرک14514--شرک14909-,کارام,,,,,,3,3,3,0,0
77073,prxسبد-شرک14514--شرک14909-,کارام,,,,,,1,1,0,0,0
77074,prxسبد-شرک14514--شرک14909-,کارام,,,,,,1,1,1,0,0
78305,شخص حقیقی,کارام,-0.016760201726313116,-0.07017053240774355,-0.22854251249716595,-0.3612962899889248,,29,29,21,4,0
78814,شخص حقیقی,کارام,,,,,,1,1,1,1,0
78815,شخص حقیقی,کارام,,,,,,1,1,1,1,0
78817,شخص حقیقی,کارام,,,,,,1,1,1,1,0
78838,شخص حقیقی,کارام,,,,,,2,2,2,1,0
78840,شخص حقیقی,کارام,,,,,,2,2,2,1,0
78859,شخص حقیقی,کارام,,,,,,1,1,1,1,0
78961,شخص حقیقی,کارام,-0.014544664581160948,-0.028468891206117487,-0.2800069516857838,,,5,5,5,0,0
78963,شخص حقیقی,کارام,,,,,,1,1,1,0,0
79482,شخص حقیقی,کارام,0.02218483029059213,0.03814648250806503,,,,5,5,0,0,0
79484,شخص حقیقی,کارام,0.03206830728470261,0.03665218182145896,,,,4,4,0,0,0
447,شرکت سرمایه گذاری تامین اجتماعی-سهامی عام-,صبا,-0.025886923175301967,-0.4273676715144722,-0.5451250969809055,-0.5713065551222969,-0.6020256775969108,33,33,33,33,33
50909,bfmصندوق.س.ا.ب.صباگسترنفت وگازتامین,صبا,-0.015544506674346268,-0.06830929532278314,-0.0767693180784602,-0.1373378402392734,-0.3218826618518911,144,141,139,121,109
478,شرکت سرمایه گذاری سپه-سهامی عام-,ساراب,,,,,,3,3,0,0,0
537,شرکت سرمایه گذاری وتوسعه صنایع سیمان-سهامی خاص,ساراب,-0.01564948358793225,0.040011827620162116,-0.025314889473764812,0.04398492411972513,0.21187431959585906,4,4,4,4,4
556,شرکت سیمان شمال-سهامی عام-,ساراب,0.023858052601294567,0.059708121943252125,,,,5,5,3,3,3
7330,شرکت سرمایه گذاری مهر-سهامی خاص-,ساراب,,,,,,1,1,1,1,1
7666,شرکت سرمایه گذاری سایه گسترسرمایه-سهامی خاص-,ساراب,0.004069426190923305,0.008529775851178858,-0.010460855249594012,0.16553504549952403,0.21390439525035082,85,85,83,82,82
21454,شخص حقیقی,ساراب,0.013186317687304161,-0.012005537703104667,-0.040655287315029646,-0.22945977607727652,-0.07190659136263726,13,13,13,13,13
22167,شرکت آینده سازان صنعت سیمان-سهامی خاص-,ساراب,,,,,,3,3,3,3,3
69995,شرکت گروه صنعتی نفت وگازپتروستاره فلات-س.خ-,ساراب,0.014453908903497603,-0.02692222131231727,-0.11577446191348074,-0.2216480218740898,-0.15297892712327574,19,19,19,19,19
70461,شرکت سیمان مازندران-سهامی عام-,ساراب,0.0038582111398797656,0.013423055758029614,0.03134497081946414,0.11170349245585347,0.30478842530128347,24,24,24,24,24
77521,شرکت ساختمانی ایمن ساخت برزین-سهامی خاص-,ساراب,,,,,,1,1,1,1,1
55120,شخص حقیقی,فجوش,-0.0017080139707979993,0.0008799143348598143,-0.05524495646631745,-0.14862707769936848,,17,17,17,11,0
60358,شخص حقیقی,فجوش,-0.01099227419187282,-0.031063536550748592,-0.07651874985026906,-0.21785182051839197,,14,14,13,8,0
71477,شخص حقیقی,فجوش,,,,,,1,1,1,1,1
71482,شخص حقیقی,فجوش,,,,,,1,1,1,1,1
71483,شخص حقیقی,فجوش,,,,,,1,1,1,1,1
71491,شخص حقیقی,فجوش,,,,,,1,1,1,1,1
71493,شخص حقیقی,فجوش,,,,,,2,2,2,2,2
71497,شخص حقیقی,فجوش,,,,,,1,1,1,1,1
77044,شخص حقیقی,فجوش,,,,,,1,1,1,1,1
77045,شخص حقیقی,فجوش,,,,,,1,1,1,1,1
77053,شخص حقیقی,فجوش,,,,,,2,2,2,2,2
20883,شرکت گسترش سرمایه گذاری ایرانیان-سهامی عام-,قثابت,0.029651399594246904,0.1552574629071601,0.16455334579043082,-0.18555513173774002,-0.6648449383002497,123,123,123,123,123
41694,شرکت سرمایه گذاری سلیم-سهامی عام-,قثابت,-0.004863876869008538,-0.11431146289595927,-0.2053645459801203,-0.23876909458622286,-0.03314803759651676,26,26,26,23,23
60374,bfmصندوق س.اختصاصی بازارگردانی پاداش.پ.پ,قثابت,-0.0046688712349592185,0.010935039935114023,0.10618222573542518,0.1413132315808247,0.19873325676906692,97,95,95,83,59
77068,prxسبد-شرک14514--شرک14909-,قثابت,0.018738075677994095,0.04372180823876031,0.08910527539514342,0.3103094675053468,0.27613898375857765,28,28,28,27,18
77073,prxسبد-شرک14514--شرک14909-,قثابت,0.028612175049635497,0.03958463207418842,0.16727839092404545,0.5055327437192438,0.3733741718398765,21,21,21,20,14
77074,prxسبد-شرک14514--شرک14909-,قثابت,-0.016872121959551813,0.046592342214376914,0.21126221405101336,0.7078880245593748,0.2705085858477677,18,18,18,15,14
515,شرکت سرمایه گذاری فرهنگیان-سهامی خاص-,خبازرس,,,,,,3,3,3,3,3
20353,شخص حقیقی,خبازرس,-0.0031950764390772193,0.002867341780248167,-0.11379350235565901,,,6,6,6,2,0
51402,bfmصندوق سرمایه گذاری.ا.ب.اکسیرسودا,خبازرس,-0.019227453084898403,-0.03335731758692058,-0.031255718462599044,0.03901432042299109,0.1276794184845724,284,275,265,221,183
54892,شخص حقیقی,خبازرس,0.029821298459920036,0.08892090715670684,0.22933292414740755,0.6466692955002892,0.485186105209698,18,18,18,18,12
60795,شرکت توسعه فن آوران داده پرداززرفام-سهامی خاص-,خبازرس,-0.01340027830438081,0.07291411481308281,-0.07396799381539297,-0.22305851624789916,,7,7,7,7,0
69667,شخص حقیقی,خبازرس,0.038328939539657596,0.09436786591223784,0.1234624662184687,0.519883634958509,0.4599490816347635,11,11,11,11,9
77168,شخص حقیقی,خبازرس,,,,,,2,2,2,2,2
77173,شخص حقیقی,خبازرس,,,,,,3,3,3,3,3
77174,شخص حقیقی,خبازرس,,,,,,2,2,2,2,2
78746,شخص حقیقی,خبازرس,-0.02064609882510436,-0.0290195030858075,-0.1244967144573581,,,9,9,9,2,0
78748,شخص حقیقی,خبازرس,-0.01983744169347575,-0.009928673964853788,-0.1142807431913637,,,6,6,6,1,0
461,شرکت سرمایه گذاری توسعه ملی-سهامی عام-,ثمسکن,0.05261506169152891,0.36591667873584327,0.9806105000037096,0.4380862651042691,,6,6,6,6,3
7591,شرکت سرمایه گذاری تامین آتیه مسکن -سهامی خاص -,ثمسکن,0.07237380456037745,0.17505300456604028,0.30470915308144014,,,17,17,12,0,0
42008,صندوق سرمایه گذاری ره آوردآبادمسکن,ثمسکن,-0.014636445841246282,-0.14672498188405314,-0.1763667093587395,-0.1215490453776559,0.14240852559056746,10,10,10,10,10
42021,شخص حقیقی,ثمسکن,-0.008502074601147352,0.0030479810619251924,0.07920403016769563,0.10010710606968143,0.33567454843048394,28,28,27,25,18
42103,شرکت گروه مالی بانک مسکن-سهامی عام-,ثمسکن,0.04965030204230257,0.19800676421748634,0.4262652107066178,1.0882832191028893,1.5218875034162906,49,47,39,34,20
69779,شخص حقیقی,ثمسکن,0.014524093342802089,0.07428284254825399,0.12290679987868477,-0.21585814501122633,-0.30458421682640996,14,14,14,14,14
70054,ذذذبازارگردان شرک19553ثمسکن,ثمسکن,0.004828050194784075,0.03157063849242901,0.1281838446480386,0.23672706637578303,0.48720819376687186,170,165,157,140,103
70686,prxسبد-شرک66041--شرک30630-,ثمسکن,,,,,,2,2,2,2,2
10077,شخص حقیقی,خفولا,0.038663013170192606,0.31239863479801133,1.88535373774791,0.5297551441961711,0.1639374090581398,6,6,6,6,6
19558,شخص حقیقی,خفولا,,,,,,3,3,3,3,3
47177,شرکت بیمه تجارت نو-سهامی عام-,خفولا,-0.0028833453319727863,0.0061653154603416695,0.000950997970388423,0.04182668230475777,,30,30,30,30,3
47605,شرکت نگین خدمات شمس یزد-سهامی خاص-,خفولا,0.06402443614376499,0.10941756127271006,0.2785659582507008,1.291065485150553,0.4986054964436073,39,39,39,39,39
47896,شخص حقیقی,خفولا,0.0079907905735662,0.0768126774947941,0.043859700037130744,1.6340767783196835,-0.021394063415707005,18,18,18,18,18
50210,شخص حقیقی,خفولا,0.09180578212471169,0.22450108872967162,0.41141585161656596,1.0646572477776264,2.3309091431733413,4,4,4,4,4
50438,شخص حقیقی,خفولا,,,,,,3,3,3,3,3
51128,شخص حقیقی,خفولا,0.09258359000125625,0.012858364128939663,0.19595374807841262,0.3084169423533896,0.2435146781510767,14,14,14,14,4
60547,شخص حقیقی,خفولا,0.009448096613692336,0.08380054718993057,0.08395012714392652,0.24131132822395646,,4,4,4,4,2
60881,شخص حقیقی,خفولا,,,,,,1,1,1,1,1
62297,شخص حقیقی,خفولا,,,,,,1,1,1,1,1
62761,شخص حقیقی,خفولا,,,,,,2,2,2,2,2
69340,شخص حقیقی,خفولا,,,,,,2,2,2,2,2
69433,شخص حقیقی,خفولا,,,,,,2,2,2,2,2
69616,شخص حقیقی,خفولا,0.05122836013067137,0.106813049212893,0.563623772638756,0.9476426594393661,1.140247512463652,13,11,10,10,10
69719,شخص حقیقی,خفولا,0.02563645681386842,0.04169155278760488,-0.18418976985169244,-0.480271587313273,-0.20335624875551922,16,16,16,16,16
69979,شخص حقیقی,خفولا,,,,,,3,3,3,3,3
70052,شخص حقیقی,خفولا,0.029819674220843806,0.0817923925893511,-0.09739019432120315,-0.48354107666545315,-0.16209067487689643,12,12,12,12,12
70355,شخص حقیقی,خفولا,0.033992299222212786,-0.02678227911087363,-0.21609821613337266,-0.3191405955447261,0.04039664014092494,5,5,5,5,5
71214,شخص حقیقی,خفولا,0.008619318016329864,-0.008677303326357333,0.22880645889995105,0.6777426113357652,1.711042630079061,20,20,20,20,20
71443,شخص حقیقی,خفولا,,,,,,1,1,1,1,1
71447,شخص حقیقی,خفولا,,,,,,1,1,1,1,1
71448,شخص حقیقی,خفولا,,,,,,2,2,2,2,2
71449,شخص حقیقی,خفولا,,,,,,3,3,3,3,3
71450,شخص حقیقی,خفولا,,,,,,2,2,2,2,2
71454,شخص حقیقی,خفولا,,,,,,2,2,2,2,2
71455,شخص حقیقی,خفولا,,,,,,2,2,2,2,2
76885,شخص حقیقی,خفولا,-0.010360559068760544,0.07521041259922734,0.1550630357080601,0.3222180292776372,0.517105996497397,4,4,4,4,4
76890,شخص حقیقی,خفولا,0.047432512486679235,0.13074528443139122,0.3795675551414043,1.1304105188934535,1.8039799522152393,5,5,5,5,5
76891,شخص حقیقی,خفولا,0.062044877495745,0.10400481062634506,0.49072346750739715,0.5534864146829798,0.9468464995989353,4,4,4,4,4
76930,سبد شخص حقیقی,خفولا,,,,,,2,2,2,2,2
76936,سبد شخص حقیقی,خفولا,,,,,,2,2,2,2,2
77029,سبد شخص حقیقی,خفولا,,,,,,2,2,2,2,2
77034,سبد شخص حقیقی,خفولا,,,,,,2,2,2,2,2
77035,سبد شخص حقیقی,خفولا,,,,,,3,3,3,3,3
77074,سبد شخص حقیقی,خفولا,0.012737514829262286,0.11647511218979952,0.4087363553594594,1.3044381248267036,1.5148707345806556,5,5,5,5,5
77080,سبد شخص حقیقی,خفولا,,,,,,1,1,1,1,1
77104,سبد شخص حقیقی,خفولا,0.013457389633644156,0.11767838118649573,0.429838772330421,1.266323014411124,1.5123633445615288,5,5,5,5,5
77110,سبد شخص حقیقی,خفولا,,,,,,1,1,1,1,1
77178,سبد شخص حقیقی,خفولا,0.0782319452948037,0.09973483602382134,0.5364949269855297,1.1527363645388113,1.2160274235668111,6,6,6,6,6
77183,سبد شخص حقیقی,خفولا,,,,,,2,2,2,2,2
77184,سبد شخص حقیقی,خفولا,,,,,,2,2,2,2,2
77245,سبد شخص حقیقی,خفولا,,,,,,2,2,2,2,2
77250,سبد شخص حقیقی,خفولا,,,,,,1,1,1,1,1
77337,شخص حقیقی,خفولا,,,,,,2,2,2,2,2
77338,شخص حقیقی,خفولا,,,,,,1,1,1,1,1
77436,شخص حقیقی,خفولا,,,,,,1,1,1,1,1
77441,شخص حقیقی,خفولا,-0.040941309070310065,0.029427468966757502,0.203266554880601,0.11085565998508998,0.28162904110961257,7,7,7,7,7
77446,شخص حقیقی,خفولا,,,,,,3,3,3,3,3
77485,شخص حقیقی,خفولا,,,,,,2,2,2,2,2
77490,شخص حقیقی,خفولا,,,,,,1,1,1,1,1
77645,شخص حقیقی,خفولا,,,,,,2,1,1,1,1
77646,شخص حقیقی,خفولا,,,,,,1,0,0,0,0
77649,سبد شخص حقیقی,خفولا,0.04281697862997991,0.15857380261475035,0.19255955454441073,0.20681169134969607,,7,7,7,7,3
77650,سبد شخص حقیقی,خفولا,,,,,,1,1,1,1,1
77661,سبد شخص حقیقی,خفولا,0.05508010494346418,0.1534538776348188,0.11543947885327259,0.11042446155237592,,5,5,5,5,3
77662,سبد شخص حقیقی,خفولا,,,,,,1,1,1,1,1
77786,شخص حقیقی,خفولا,0.0338272242855047,0.051419451535722194,0.03562422445616317,0.0848009438817427,,6,6,4,4,1
77967,سبد شخص حقیقی,خفولا,0.022268895277580608,-0.003538924995218351,0.053086956726289464,0.1909630335778885,,4,4,4,4,1
78055,شخص حقیقی,خفولا,0.016516369692149313,-0.13026810292309282,-0.010021019326420114,0.046094424549854324,,9,9,9,9,0
78163,شرکت هنرنوین پارسیان-بامسئولیت محدود-,خفولا,0.005810741039109729,-0.012141945738699412,0.014603344466603057,0.11227443541674509,,20,20,20,11,0
78479,سبد شخص حقیقی,خفولا,,,,,,1,1,1,1,0
78724,شخص حقیقی,خفولا,0.01850223961497784,-0.029841112856880694,,,,9,8,2,2,0
78726,شخص حقیقی,خفولا,,,,,,3,3,2,2,0
79351,شخص حقیقی,خفولا,,,,,,3,3,0,0,0
79353,شخص حقیقی,خفولا,,,,,,1,1,0,0,0
522,شرکت سرمایه گذاری گروه صنعتی رنا-سهامی عام-,زگلدشت,0.06239437702356828,-0.032869264186482006,-0.1493166959071966,-0.12359697100677701,,17,17,17,17,0
684,شرکت مدیریت سرمایه گذاری کوثربهمن-سهامی خاص-,زگلدشت,0.02700732572336596,0.07185706048974923,0.3344330703941114,0.2174733828005889,0.45127889923501086,137,137,131,126,45
1020,شرکت بیمه معلم-سهامی عام-,زگلدشت,-0.05272956322953119,-0.11263849439749103,-0.160138282949561,-0.326953268637613,-0.7573163013116904,15,15,15,15,15
20157,شرکت سرمایه گذاری صنایع عمومی تامین-سهامی خاص-,زگلدشت,,,,,,3,3,3,3,3
21815,شرکت بیمه دانا-سهامی عام-,زگلدشت,0.011468858934335642,0.07241890946650528,0.10244824170458862,0.10468310932707146,,52,52,46,45,0
21924,شخص حقیقی,زگلدشت,-0.0036344574022854664,-0.061537534200656774,-0.06262723470217406,0.231800284209257,1.1565382542378233,30,30,21,18,14
44678,صندوق سرمایه گذاری فیروزه موفقیت,زگلدشت,,,,,,1,1,1,1,1
45870,کارگزاری بانک پاسارگاد-سهامی خاص -,زگلدشت,0.01943264242824469,,,,,4,3,0,0,0
47706,صندوق سرمایه گذاری ارمغان فیروزه آسیا,زگلدشت,,,,,,1,1,1,1,1
50909,bfmصندوق.س.ا.ب.صباگسترنفت وگازتامین,زگلدشت,0.010147200679972266,0.027582153772213142,0.1128023154774816,0.27509335312868105,0.7483894499883782,161,157,149,128,107
51932,شخص حقیقی,زگلدشت,0.06298097177169895,0.07836736462638033,-0.18422205100272113,-0.1535199494226486,1.187742429057383,4,4,4,4,4
69564,شخص حقیقی,زگلدشت,,,,,,2,2,2,2,2
70042,شخص حقیقی,زگلدشت,0.08468032194098324,0.14027620904931407,0.1625947774779452,-0.18206243596084654,-0.07212624964213432,9,9,9,9,9
70495,صندوق سرمایه گذاری ثروت داریوش,زگلدشت,-0.0055957774656025,-0.005625219097526284,-0.016204531724905723,,,37,35,29,0,0
71047,صندوق سرمایه گذاری سهامی اهرمی کاریزما,زگلدشت,,,,,,2,2,1,1,0
71361,شخص حقیقی,زگلدشت,,,,,,2,2,2,2,1
71367,شخص حقیقی,زگلدشت,,,,,,1,1,1,1,0
77600,شخص حقیقی,زگلدشت,,,,,,2,2,2,2,2
465,شرکت سرمایه گذاری خوارزمی-سهامی عام-,وسرمد,0.8459328035156722,0.002494398112648382,0.012289143368342253,0.5668982427100662,0.450386344300869,76,76,76,74,70
21346,شرکت آرمان اندیشان رستاک-سهامی خاص-,وسرمد,,,,,,3,3,2,2,2
45371,شخص حقیقی,وسرمد,0.9351359228356557,-0.035111672348687235,-0.1640010699971386,-0.11183642082835275,-0.21128845938375823,21,21,21,18,18
48107,موسسه توسعه همیاری سپهر,وسرمد,,,,,,1,1,1,0,0
60361,شرکت گروه خدمات بازارسرمایه الگوریتم-س.خ-,وسرمد,,,,,,2,2,2,2,2
60484,bfmصندوق سرمایه گذاری.ا.ب.کوشاالگوریتم,وسرمد,1.38504702024827,-0.0006078210222127955,0.12706872510374442,0.02747309988558057,0.8329754451444226,28,28,28,28,28
70412,شرکت سیمان کاوان بوکان-سهامی خاص-,وسرمد,0.514983997837018,0.009864811036906304,-0.05228417825625699,-0.0655568282600612,-0.11976535709153123,169,169,169,152,152
77200,شخص حقیقی,وسرمد,,,,,,2,2,2,2,2
77201,شخص حقیقی,وسرمد,0.4341511488247209,-0.0006139454247209991,-0.07361641527774285,-0.10565020852652317,-0.10973017073525236,8,8,8,8,8
451,شرکت سرمایه گذاری تدبیرگران آتیه ایرانیان-سها,غاذر,0.04928314578383123,0.06483907048894312,-0.03712310656516356,-0.2582659489536434,-0.45849550114449805,14,14,14,14,11
521,شرکت سرمایه گذاری گروه صنایع بهشهرایران-سهامی,غاذر,0.0650887521369805,-0.01481692013202142,0.3327374345883083,0.40269232928365306,0.18448695547626834,35,35,35,35,35
1020,شرکت بیمه معلم-سهامی عام-,غاذر,,,,,,2,2,2,2,1
2004,شخص حقیقی,غاذر,0.04458913335085341,-0.04489016829868634,-0.08891885736383175,-0.06285162927187238,0.24097953178441628,120,120,120,120,91
2752,شخص حقیقی,غاذر,,,,,,2,2,2,0,0
2895,شخص حقیقی,غاذر,0.0198243108432603,0.030496638472410405,-0.0047608141979804865,0.06563029889181232,-0.3788673800478231,52,52,52,52,52
7918,شخص حقیقی,غاذر,0.08865173398996831,-0.01274309733067922,-0.1307471169050736,-0.21333522901179505,-0.6178870007092071,5,5,5,5,5
21426,شرکت راه گشاتجارت آذربایجان-بامسئولیت محدود-,غاذر,-0.042925018751859764,-0.03227773129395742,,,,5,4,0,0,0
21448,شخص حقیقی,غاذر,0.09407590913088149,0.05826447334862546,-0.05693640707466365,0.21078586437905086,0.2168392679408678,21,21,21,21,21
21666,شرکت عمران عرش پرسا-سهامی خاص-,غاذر,-0.005173163886849431,-0.04250958195325181,0.1127137824483206,0.4200444279629441,0.181484684937434,48,48,48,48,43
21815,شرکت بیمه دانا-سهامی عام-,غاذر,0.050161353698070926,0.24593061216281398,-0.44836626358878817,-0.5229180756368277,,4,4,4,4,0
22634,شخص حقیقی,غاذر,0.08769924739327395,-0.2569700275640721,-0.5371351505615746,-0.6435098277515582,,6,6,6,6,0
44701,شرکت مهندسین مشاورخاک وپی آرازتبریز-س.خ-,غاذر,0.10263412005263105,0.1414072267545238,0.23905818731882814,0.3211328436827463,0.48887942078405006,56,56,56,56,56
45187,شرکت مدیریت سرمایه گذاری همیاری کوثر-سهامی عام,غاذر,-0.0016392477737677158,-0.16169082739133606,-0.35242866643148607,-0.321913768993314,,5,5,5,5,0
45190,کارگزاری توسعه کشاورزی-سهامی خاص-,غاذر,0.002516983485968189,-0.017877382088521524,0.06454475453264387,-0.15210664420796738,-0.35047496108872833,71,71,71,71,71
45817,شخص حقیقی,غاذر,0.03241695940194825,0.0605935794893765,0.039161866070881034,-0.21169152772432803,-0.44646662857807656,41,37,37,37,34
45949,شخص حقیقی,غاذر,0.01887170105491137,-0.002173262719828002,-0.09508536303714879,-0.05193196039865595,-0.4879665510083502,44,44,44,44,44
46966,bfmصندوق.س.ا.بازارگردانی سهم آشنایکم,غاذر,0.013173461695732545,0.03980819610870197,0.24005599081059567,0.37870081547945184,0.4113135078706536,50,50,50,50,50
47323,شخص حقیقی,غاذر,,,,,,1,1,1,1,0
48388,شخص حقیقی,غاذر,-0.05745946707311722,-0.20375498449609725,-0.12419630537131754,0.0052722789726243665,0.43260087327902613,5,5,5,5,5
50882,شخص حقیقی,غاذر,-0.085643479079786,-0.04101509402385074,-0.17794699090574415,-0.28197059142770386,,7,7,7,7,0
51336,شخص حقیقی,غاذر,,,,,,1,0,0,0,0
51670,شخص حقیقی,غاذر,,,,,,2,2,2,2,1
62612,شخص حقیقی,غاذر,-0.04195233920719678,-0.07646743694901623,-0.13661270632726533,-0.009127946205452242,-0.3669706371915765,23,23,23,23,22
69864,سبد شخص حقیقی,غاذر,,,,,,1,1,1,1,1
70225,شخص حقیقی,غاذر,0.014437087340328645,0.0037787766363759087,-0.05426093618074176,-0.11422210941277904,-0.22611791431288816,47,41,41,41,36
70335,شخص حقیقی,غاذر,0.03189477180304376,0.16074954862531352,0.16331636444391137,0.4021359210943927,0.369099259617709,39,39,39,39,37
71015,صندوق سرمایه گذاری پاداش سرمایه پارس,غاذر,0.01299700625566046,-0.11834396984710226,0.10244184357787658,0.6912413917335303,0.3244323566604844,11,11,11,11,11
71087,سبد شخص حقیقی,غاذر,,,,,,1,1,1,1,1
76914,bfmصندوق سرمایه گذاری اختصاصی.ب.ثروت پویا,غاذر,0.02439584885076493,-0.005576037407334459,,,,8,6,2,1,0
76919,bfmصندوق سرمایه گذاری اختصاصی.ب.ثروت پویا,غاذر,0.02344300463363347,-0.00628947386447178,,,,7,6,3,2,0
76920,bfmصندوق سرمایه گذاری اختصاصی.ب.ثروت پویا,غاذر,0.017952969766453157,0.032364643791089234,-0.15007430754022583,-0.18618368362486118,,9,8,5,4,0
77394,شرکت سوت ایچ تبریز-بامسئولیت محدود-,غاذر,0.050786043435869434,0.13635868938228107,0.0839552969300102,-0.032601722227711405,-0.5787079729489231,5,5,5,5,5
77398,شرکت سوت ایچ تبریز-بامسئولیت محدود-,غاذر,,,,,,3,3,3,3,3
77399,شرکت سوت ایچ تبریز-بامسئولیت محدود-,غاذر,,,,,,2,2,2,2,2
77549,شخص حقیقی,غاذر,,,,,,1,1,1,1,1
77983,شخص حقیقی,غاذر,-0.009479193363731415,0.02333340137833577,-0.14526832325338235,-0.5238665218848474,,11,11,11,11,0
78324,شخص حقیقی,غاذر,0.06307783176404955,,,,,4,3,3,2,0
78326,شخص حقیقی,غاذر,,,,,,1,1,1,0,0
78389,شخص حقیقی,غاذر,,,,,,1,1,1,1,0
78549,سبد شخص حقیقی,غاذر,,,,,,1,1,1,1,0
78671,شخص حقیقی,غاذر,0.08724526072498362,-0.020492048471012735,-0.20548787026010995,-0.16885708069763253,,5,5,5,5,0
78673,شخص حقیقی,غاذر,0.07117941220406651,0.018108563684450185,-0.1493189797737066,-0.1645493268386062,,4,4,4,4,0
492,شرکت سرمایه گذاری صدرتامین-سهامی عام-,کخاک,0.03912380208125496,0.04565172551318768,-0.32166421106873444,-0.47570664749976194,-0.6575266102713254,90,90,90,90,90
7496,شرکت تعاونی مصرف کارگران خاک چینی ومشاغل آزادتا,کخاک,,,,,,3,3,3,3,3
7591,شرکت سرمایه گذاری تامین آتیه مسکن-سهامی خاص-,کخاک,,,,,,2,2,2,2,2
41730,شرکت معدنی واملاح ایران-سهامی عام-,کخاک,,,,,,1,1,1,1,1
44417,شرکت گروه مالی مهرگان تامین پارس-سهامی خاص-,کخاک,,,,,,2,2,2,2,0
